micros,ax,ay,az
1056000,-32068,-456,388
1057000,-13380,-556,772
1058000,3088,-424,1556
1059000,1852,-92,1772
1060000,-15516,160,1344
1061000,-32768,-36,632
1062000,-32768,-396,228
1063000,-19340,-568,540
1064000,-316,-540,1428
1065000,4352,-156,1816
1066000,-9608,160,1496
1067000,-29296,28,740
1068000,-32768,-308,384
1069000,-25092,-568,444
1070000,-4964,-604,1080
1071000,5152,-328,1720
1072000,-4208,8,1572
1073000,-24012,72,948
1074000,-32768,-260,344
1075000,-30096,-520,312
1076000,-10444,-668,1036
1077000,4180,-392,1628
1078000,288,-108,1792
1079000,-18248,-4,1384
1080000,-32768,-116,652
1081000,-32768,-444,348
1082000,-16496,-600,724
1083000,1508,-456,1352
1084000,3572,-184,1728
1085000,-12152,164,1608
1086000,-31288,-8,660
1087000,-32768,-380,296
1088000,-22520,-500,504
1089000,-2604,-456,1312
1090000,5080,-188,1768
1091000,-6576,-12,1616
1092000,-26460,80,892
1093000,-32768,-216,276
1094000,-27844,-408,368
1095000,-7876,-516,1156
1096000,4820,-304,1616
1097000,-1644,72,1720
1098000,-21132,164,1152
1099000,-32768,-132,352
1100000,-32328,-568,168
1101000,-13748,-576,588
1102000,2968,-372,1584
1103000,2232,-144,2008
1104000,-14972,72,1432
1105000,-32768,-152,704
1106000,-32768,-460,264
1107000,-19720,-540,684
1108000,-556,-540,1368
1109000,4424,-200,1768
1110000,-9124,136,1412
1111000,-28800,36,696
1112000,-32768,-388,288
1113000,-25460,-580,428
1114000,-5316,-620,1036
1115000,5140,-272,1704
1116000,-3716,72,1828
1117000,-23616,104,1236
1118000,-32768,-204,572
1119000,-30456,-476,388
1120000,-11108,-492,936
1121000,4084,-232,1692
1122000,660,16,1812
1123000,-17720,108,1232
1124000,-32768,-92,584
1125000,-32768,-452,372
1126000,-17164,-616,764
1127000,1260,-472,1568
1128000,3692,-60,1860
1129000,-11780,132,1556
1130000,-30884,32,624
1131000,-32768,-376,228
1132000,-22988,-612,396
1133000,-3092,-524,1108
1134000,5068,-204,1708
1135000,-6148,64,1644
1136000,-26060,152,960
1137000,-32768,-168,512
1138000,-28184,-492,644
1139000,-8336,-540,1220
1140000,4840,-332,1820
1141000,-1220,0,1752
1142000,-20484,152,1148
1143000,-32768,-136,500
1144000,-32544,-468,296
1145000,-14276,-536,800
1146000,2756,-400,1760
1147000,2528,-36,2112
1148000,-14536,216,1356
1149000,-32636,-4,724
