micros,ax,ay,az
1187000,19688,104,1748
1188000,19568,188,1528
1189000,19524,132,1576
1190000,19468,56,1564
1191000,19368,84,1568
1192000,19224,60,1632
1193001,19104,188,1588
1194000,18940,124,1508
1195000,18916,108,1504
1196000,18804,148,1484
1197000,18592,160,1424
1198000,18492,96,1488
1199000,18332,108,1492
1200000,18260,176,1368
1201000,18112,88,1356
1202000,17984,40,1456
1203000,17884,32,1396
1204001,17724,64,1328
1205000,17596,88,1308
1206000,17500,8,1272
1207000,17432,80,1244
1208000,17272,92,1036
1209000,17204,0,1088
1210000,17028,24,1236
1211001,16928,-24,1296
1212000,16780,60,1196
1213000,16640,76,1216
1214000,16512,32,1076
1215000,16488,-60,1012
1216000,16260,-96,984
1217000,16116,40,1024
1218000,16064,-8,968
1219000,16012,-32,948
