micros,ax,ay,az
1080000,1864,-556,-32768
1081000,2044,-452,-32416
1082000,1952,-464,-14964
1083000,1012,-112,2964
1084000,500,-216,4104
1085000,612,-272,-11700
1086000,1480,-584,-30412
1087000,2092,-488,-32768
1088000,1908,-556,-20640
1089000,1300,-276,-1060
1090000,484,-224,5928
1091000,640,-288,-6060
1092000,1112,-452,-25860
1093000,2120,-432,-32768
1094000,2032,-472,-26012
1095000,1728,-304,-6244
1096000,596,-204,5880
1097000,616,-320,-1264
1098000,940,-416,-20376
1099000,2128,-512,-32768
1100000,2068,-384,-30456
1101000,1800,-480,-12004
1102000,768,-196,4332
1103000,540,-332,2656
1104000,692,-280,-14492
1105000,1692,-600,-32120
1106000,2064,-416,-32768
1107000,1988,-496,-18104
1108000,1200,-136,856
1109000,352,-148,5352
1110000,696,-112,-8588
1111000,1372,-484,-27996
1112000,2112,-328,-32768
1113000,1940,-460,-23616
1114000,1436,-280,-3760
1115000,440,-144,6172
1116000,596,-216,-3184
1117000,920,-476,-22816
1118000,2076,-528,-32768
1119000,2108,-376,-28648
1120000,1728,-276,-9480
1121000,764,-136,5140
1122000,500,-196,1036
